id,anio,tipo_actor,inseguro,victima,vio_ffaa,vio_policia,vio_cacmq,cc_peleas,cc_situacion_calle,cc_alcohol,cc_drogas,cc_danio_propiedad,cc_fauna_urbana,cc_basura,cc_ruido,cc_aglomeracion,ferias,hombre
CHQ26_2258,2026,locales,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1
CHQ26_2259,2026,locales,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0
CHQ26_2260,2026,locales,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0
CHQ26_2261,2026,locales,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
CHQ26_2262,2026,locales,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0
CHQ26_2263,2026,locales,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1
CHQ26_2264,2026,locales,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
CHQ26_2265,2026,locales,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
CHQ26_2266,2026,locales,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
CHQ26_2267,2026,locales,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
CHQ26_2268,2026,locales,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
CHQ26_2269,2026,locales,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
CHQ26_2270,2026,locales,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
CHQ26_2271,2026,locales,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
CHQ26_2272,2026,locales,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
CHQ26_2273,2026,locales,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1
CHQ26_2274,2026,locales,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
CHQ26_2275,2026,locales,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_2276,2026,locales,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
CHQ26_2277,2026,locales,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
CHQ26_2278,2026,locales,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
CHQ26_2279,2026,locales,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
CHQ26_2280,2026,locales,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0
CHQ26_2281,2026,locales,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1
CHQ26_2282,2026,locales,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1
CHQ26_2283,2026,locales,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1
CHQ26_2284,2026,locales,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
CHQ26_2285,2026,locales,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
CHQ26_2286,2026,locales,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1
CHQ26_2287,2026,locales,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
CHQ26_2288,2026,locales,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0
CHQ26_2289,2026,locales,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
CHQ26_2290,2026,locales,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0
CHQ26_2291,2026,locales,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0
CHQ26_2292,2026,locales,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0
CHQ26_2293,2026,locales,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
CHQ26_2294,2026,locales,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
CHQ26_2295,2026,locales,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
CHQ26_2296,2026,locales,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
CHQ26_2297,2026,locales,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_2298,2026,locales,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0
CHQ26_2299,2026,locales,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
CHQ26_2300,2026,locales,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
CHQ26_2301,2026,locales,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0
CHQ26_2302,2026,locales,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
CHQ26_2303,2026,locales,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
CHQ26_2304,2026,locales,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
CHQ26_2305,2026,locales,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
CHQ26_2306,2026,locales,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
CHQ26_2307,2026,locales,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
CHQ26_2308,2026,locales,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0
CHQ26_2309,2026,locales,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1
CHQ26_2310,2026,locales,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
CHQ26_2311,2026,locales,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
CHQ26_2312,2026,locales,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
CHQ26_2313,2026,locales,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
CHQ26_2314,2026,locales,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
CHQ26_2315,2026,locales,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0
CHQ26_2316,2026,locales,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0
CHQ26_2317,2026,locales,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1
CHQ26_2318,2026,locales,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1
CHQ26_2319,2026,locales,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_2320,2026,locales,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0
CHQ26_2321,2026,locales,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1
CHQ26_2322,2026,locales,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0
CHQ26_2323,2026,locales,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
CHQ26_2324,2026,locales,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0
CHQ26_2325,2026,locales,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1
CHQ26_2326,2026,locales,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
CHQ26_2327,2026,locales,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
CHQ26_2328,2026,locales,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0
CHQ26_2329,2026,locales,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0
CHQ26_2330,2026,locales,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
CHQ26_2331,2026,locales,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
CHQ26_2332,2026,locales,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0
CHQ26_2333,2026,locales,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0
CHQ26_2334,2026,locales,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0
CHQ26_2335,2026,locales,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
CHQ26_2336,2026,locales,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_2337,2026,locales,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0
CHQ26_2338,2026,locales,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1
CHQ26_2339,2026,locales,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
CHQ26_2340,2026,locales,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
CHQ26_2341,2026,locales,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
CHQ26_2342,2026,locales,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1
CHQ26_2343,2026,locales,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0
CHQ26_2344,2026,locales,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1
CHQ26_2345,2026,locales,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
CHQ26_2346,2026,locales,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
CHQ26_2347,2026,locales,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0
CHQ26_2348,2026,locales,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
CHQ26_2349,2026,locales,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
CHQ26_2350,2026,locales,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CHQ26_2351,2026,locales,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1
CHQ26_2352,2026,locales,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
CHQ26_2353,2026,autonomo,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
CHQ26_2354,2026,autonomo,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
CHQ26_2355,2026,autonomo,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
CHQ26_2356,2026,autonomo,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_2357,2026,autonomo,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0
CHQ26_2358,2026,autonomo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
CHQ26_2359,2026,autonomo,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
CHQ26_2360,2026,autonomo,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1
CHQ26_2361,2026,autonomo,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
CHQ26_2362,2026,autonomo,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
CHQ26_2363,2026,autonomo,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
CHQ26_2364,2026,autonomo,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
CHQ26_2365,2026,autonomo,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
CHQ26_2366,2026,autonomo,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
CHQ26_2367,2026,autonomo,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0
CHQ26_2368,2026,autonomo,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
CHQ26_2369,2026,autonomo,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
CHQ26_2370,2026,autonomo,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
CHQ26_2371,2026,autonomo,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
CHQ26_2372,2026,autonomo,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0
CHQ26_2373,2026,autonomo,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0
CHQ26_2374,2026,autonomo,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
CHQ26_2375,2026,autonomo,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0
CHQ26_2376,2026,autonomo,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0
CHQ26_2377,2026,autonomo,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
CHQ26_2378,2026,autonomo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
CHQ26_2379,2026,autonomo,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1
CHQ26_2380,2026,autonomo,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
CHQ26_2381,2026,autonomo,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
CHQ26_2382,2026,autonomo,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0
CHQ26_2383,2026,autonomo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
CHQ26_2384,2026,autonomo,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0
CHQ26_2385,2026,autonomo,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHQ26_2386,2026,autonomo,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
CHQ26_2387,2026,autonomo,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
CHQ26_2388,2026,autonomo,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0
CHQ26_2389,2026,autonomo,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0
CHQ26_2390,2026,autonomo,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
CHQ26_2391,2026,autonomo,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
CHQ26_2392,2026,autonomo,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0
CHQ26_2393,2026,autonomo,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
CHQ26_2394,2026,autonomo,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
CHQ26_2395,2026,autonomo,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0
CHQ26_2396,2026,autonomo,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
CHQ26_2397,2026,autonomo,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
CHQ26_2398,2026,autonomo,0,0,1,1,1,0,1,1,0,0,0,1,0,0,,1
CHQ26_2399,2026,autonomo,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0
CHQ26_2400,2026,autonomo,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
CHQ26_2401,2026,autonomo,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
CHQ26_2402,2026,autonomo,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
CHQ26_2403,2026,autonomo,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
CHQ26_2404,2026,autonomo,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0
CHQ26_2405,2026,autonomo,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
CHQ26_2406,2026,autonomo,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
CHQ26_2407,2026,autonomo,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
CHQ26_2408,2026,autonomo,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
CHQ26_2409,2026,autonomo,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1
CHQ26_2410,2026,autonomo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
CHQ26_2411,2026,autonomo,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0
CHQ26_2412,2026,autonomo,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0
CHQ26_2413,2026,autonomo,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0
CHQ26_2414,2026,autonomo,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
CHQ26_2415,2026,autonomo,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0
CHQ26_2416,2026,autonomo,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
CHQ26_2417,2026,autonomo,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0
CHQ26_2418,2026,autonomo,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0
CHQ26_2419,2026,autonomo,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
CHQ26_2420,2026,autonomo,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
CHQ26_2421,2026,autonomo,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
CHQ26_2422,2026,autonomo,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0
CHQ26_2423,2026,autonomo,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
CHQ26_2424,2026,autonomo,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0
CHQ26_2425,2026,autonomo,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0
CHQ26_2426,2026,autonomo,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0
CHQ26_2427,2026,autonomo,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
CHQ26_2428,2026,autonomo,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
CHQ26_2429,2026,autonomo,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1
CHQ26_2430,2026,autonomo,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0
CHQ26_2431,2026,autonomo,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0
CHQ26_2432,2026,autonomo,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
CHQ26_2433,2026,autonomo,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
CHQ26_2434,2026,autonomo,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
CHQ26_2435,2026,autonomo,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
CHQ26_2436,2026,autonomo,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0
CHQ26_2437,2026,autonomo,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0
CHQ26_2438,2026,autonomo,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0
CHQ26_2439,2026,autonomo,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
CHQ26_2440,2026,autonomo,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0
CHQ26_2441,2026,autonomo,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
CHQ26_2442,2026,autonomo,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0
CHQ26_2443,2026,autonomo,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1
CHQ26_2444,2026,autonomo,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
CHQ26_2445,2026,autonomo,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
CHQ26_2446,2026,autonomo,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0
CHQ26_2447,2026,autonomo,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
CHQ26_2448,2026,autonomo,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
